id,total_validators,p_active_slots,p_created_blocks,non_empty_block,empty_block,vanilla_blocks,a_active_epochs,a_attested_epochs,a_attested_source,a_attested_target,a_attested_head,inc_distance,sync_rate,block_reward,validation_reward,total_reward,proposal_effectiveness,correctness,attestation_rate,att_effectiveness,effectiveness,partition_date
Nethermind,10001,74,74,74,0,0,2250225,2250025,2249610,2249207.0,2229775,1.0104736425771697,99.4608511608889,6.599306365006221,27.168255650999626,33.767562016005854,1.0,0.9967287715672877,0.9999111199991112,0.9863099246916494,0.9914437029322809,2024-01-19
ChainSafe,10000,66,66,66,0,46,2250000,2246468,2248881,2247583.0,2218392,1.0127229177417258,98.09424012296293,4.187624795959835,26.1378607309996,30.325485526959454,1.0,0.9947934814814815,0.9984302222222222,0.9807538265210632,0.9879711415756646,2024-01-19
RockawayX Infra,5857,47,47,47,0,0,1300624,1300534,1300194,1300064.0,1290071,1.0108217619289261,99.6722669777778,4.201885398794498,15.641217614999745,19.843103013794092,1.0,0.9970416764055817,0.9999308024455953,0.9862991885507456,0.991436992844216,2024-01-19
Consensys,8875,79,79,79,0,0,1996875,1995217,1995736,1994491.0,1970864,1.014261639510105,99.0134492749206,11.653939530921834,24.342080733999587,35.996020264920574,1.0,0.9950699634846114,0.9991697026604068,0.9802635935451993,0.9876647459657496,2024-01-19
DSRV,8905,89,89,89,0,0,2003625,2002716,2002259,2000600.0,1964422,1.0171451729789847,96.67930832666666,10.329766905435513,24.37916117900005,34.70892808443164,1.0,0.9927474785285004,0.9995463222908478,0.975570761664694,0.9847317260404338,2024-01-19
Launchnodes,2562,25,25,25,0,0,576450,573859,573191,574567.0,536695,1.0884396824708287,87.30622753333334,1.9023608069839852,6.9018442599998995,8.804205066983803,1.0,0.974038222453523,0.9955052476363951,0.8908717473895449,0.9317948421184655,2024-01-19
HashQuark,10001,57,57,57,0,1,2250225,2249948,2249323,2247988.0,2218588,1.0122988083821205,99.37093776000003,4.338643017835421,25.40835235499981,29.74699537283524,1.0,0.9948485151484852,0.999876901198769,0.9826407403152615,0.9891504626970384,2024-01-19
Attestant (BVI) Limited,10001,81,81,81,0,21,2250225,2250140,2249720,2249582.0,2231473,1.009841255592228,99.41751482222222,7.10962257046038,27.52220811299963,34.63183068345998,1.0,0.9970521466371881,0.9999622259996223,0.9872982297641609,0.9920613936026006,2024-01-19
Sigma Prime,10001,71,71,71,0,61,2250225,2249641,2248555,2247177.0,2205409,1.016065231505986,96.3774911139896,2.077264749164562,25.71728782400144,27.79455257316601,1.0,0.9926623633932903,0.9997404703974047,0.9767136078986686,0.9854460049366679,2024-01-20
Gateway.fm AS,500,8,8,7,0,0,112500,111800,112013,111945.0,103849,1.0673779674579893,94.38557608910894,0.22405663743266302,1.5474424899999926,1.771499127432656,0.875,0.97128,0.9937777777777778,0.9043061684126346,0.8933163552578967,2024-01-20
Nethermind,10001,66,66,66,0,0,2250225,2250090,2249116,2249000.0,2228225,1.0115259790038407,99.5404986768377,4.104423898628121,26.30416890000141,30.408592798629538,1.0,0.9963953234306199,0.9999400059994,0.9849826562736311,0.9906141601710194,2024-01-20
stakefish,8490,66,66,66,0,11,1910250,1908984,1908352,1907965.0,1868924,1.0185205543706903,92.94530510444443,3.2195588937060737,22.358585643001216,25.578144536704816,1.0,0.9920588055664616,0.999337259521005,0.9733739037314009,0.9833586898321256,2024-01-20
Consensys,8875,74,74,74,0,0,1996875,1996435,1995635,1994713.0,1966835,1.0141597024133844,97.5431979854334,4.32454596943302,23.97153643200133,28.29608240143393,1.0,0.9944176108502869,0.9997796557120501,0.980317492643433,0.9876984329021457,2024-01-20
A41,5890,41,40,40,0,0,1321607,1321283,1320859,1320041.0,1303561,1.013293028499653,97.21621713319239,2.1914222208045415,15.188273228001053,17.37969544880538,0.975609756097561,0.9948648375298658,0.9997548439135083,0.9815728643000816,0.9793366987241364,2024-01-20
Staking Facilities,8400,58,58,58,0,1,1890000,1889257,1888761,1886106.0,1857945,1.014812333893657,96.9625969471459,3.8283843695493047,21.91264983200115,25.741034201547652,1.0,0.9934412698412698,0.9996068783068783,0.9785560279082255,0.9865975174426409,2024-01-20
Allnodes,8916,67,67,67,0,67,2006100,2006007,2004916,2005472.0,1990258,1.0126324898546777,99.57593095466669,0.6990263711013708,23.703583563001366,24.402609934102742,1.0,0.9970666134955054,0.9999536413937491,0.9845826604082655,0.9903641627551659,2024-01-20
Stakely,10001,76,76,76,0,1,2250225,2250101,2249051,2248662.0,2226312,1.012458320797538,99.01171349414518,4.499208963660378,26.644129685001516,31.143338648660293,1.0,0.9960522466271892,0.9999448943994489,0.9837415902566609,0.989838493910413,2024-01-20
Attestant (BVI) Limited,10001,69,69,69,0,33,2250225,2250192,2249262,2248987.0,2228662,1.0107869261015792,99.08073162109375,3.4883797450503105,26.80783991100138,30.296219656051683,1.0,0.9964797594314643,0.9999853347998533,0.9858310590734829,0.9911444119209268,2024-01-20
ParaFi Technologies LLC,5890,33,33,33,0,0,1321209,1321171,1320605,1320271.0,1309610,1.0114168418853682,99.5018695282259,2.0094399973508774,14.970725819001059,16.98016581635193,1.0,0.9966846022594962,0.9999712384641642,0.9854057148403212,0.9908785717752008,2024-01-20
Chorus One,8853,80,80,80,0,1,1991925,1991216,1989643,1990171.0,1953861,1.0214896297036338,98.10244810184183,4.546660964207658,23.90295846800147,28.449619432207417,1.0,0.9929548886964452,0.9996440629039748,0.9717195655768561,0.9823247284855351,2024-01-20
Blockdaemon,10001,79,79,79,0,2,2250225,2249654,2248514,2247612.0,2212430,1.0159149944116204,98.90035670735088,4.9906402197199276,26.298175927001513,31.28881614671852,1.0,0.993760772070941,0.9997462475974624,0.9779446197296096,0.986215387331006,2024-01-20
DSRV,8905,80,80,80,0,0,2003625,2002636,2001382,2000259.0,1950326,1.0210972675370105,96.38395710483877,4.4123632973956415,23.617029037001327,28.029392334394846,1.0,0.9901997629296899,0.9995063946596793,0.9692622108626401,0.98078888178915,2024-01-20
Kiln,8809,76,76,76,0,0,1982025,1978214,1980222,1981061.0,1945590,1.016244496448361,98.31733686984958,4.06644665932739,23.976192979001418,28.04263963832655,1.0,0.9934070794599799,0.9980772190058148,0.9756480637024406,0.9847800398140254,2024-01-20
ChainLayer,8916,90,90,90,0,0,2006100,2005379,2003965,2003501.0,1965008,1.0199699013344024,97.19868463484083,5.593909204295068,24.56689263200135,30.16080183629858,1.0,0.9923855573833142,0.999640596181646,0.9726060434987969,0.982878777186748,2024-01-20
Numic,5890,46,46,46,0,0,1321463,1321302,1320450,1319684.0,1300385,1.0150644668675557,98.33452539110607,2.461870109187519,15.714376143001056,18.176246252191188,1.0,0.9939788956129179,0.999878165336449,0.9791080536939645,0.9869425335587279,2024-01-20
Ebunker,6000,54,54,54,0,0,1350000,1349952,1349139,1349502.0,1334612,1.0132437429444237,99.33089506518286,2.954651102685353,16.212710162001123,19.16736126468646,1.0,0.9958649382716049,0.9999644444444444,0.9828134016861997,0.9892583760538748,2024-01-20
P2P.ORG - P2P Validator,8878,79,79,78,0,1,1997550,1997357,1996206,1996200.0,1977759,1.0138790434653748,97.19204960996751,4.707292505337346,23.919982127001404,28.627274632336675,0.9873417721518988,0.9962479036820104,0.999903381642512,0.9825152756300417,0.9843252118257382,2024-01-20
Figment,8928,68,68,68,0,1,2008800,2008581,2007614,2007098.0,1985355,1.0131995013908885,98.76226890550531,3.325526722374479,23.81545674400138,27.14098346637367,1.0,0.9956303929377406,0.9998909796893668,0.982552644011772,0.9890954025073575,2024-01-20
Kukis Global,10001,80,80,79,0,0,2250225,2250187,2249230,2248780.0,2227984,1.0113144341694138,99.1704806814516,4.890566585297631,26.5962595570014,31.48682614229894,0.9875,0.9963439211634392,0.9999831127998311,0.9851803376291001,0.9860502110181876,2024-01-20
Launchnodes,2562,16,16,16,0,0,576450,573615,572992,573784.0,529188,1.0950022731137496,50.92478965217391,0.7188749243426125,6.275594176999973,6.994469101342832,1.0,0.9691294416977477,0.9950819672131147,0.8806951866743418,0.9254344916714636,2024-01-20
Blockscape,8830,60,60,60,0,0,1986750,1985723,1984697,1985592.0,1954445,1.0189760292985868,98.88633415472783,4.403912824308314,22.85960211900139,27.263514943307552,1.0,0.9940411895474183,0.9994830753743551,0.9750252377001758,0.9843907735626098,2024-01-20
RockLogic GmbH,8558,84,84,84,0,0,1925550,1924486,1923344,1922372.0,1877838,1.0217885131731326,98.79460752767528,5.765577040676235,22.9159010800009,28.68147812067704,1.0,0.9908085135848632,0.9994474306042429,0.9691447989055736,0.9807154993159835,2024-01-20
Simply Staking,9428,75,75,74,0,2,2121300,2119244,2117338,2115141.0,2032601,1.032381714742593,96.66366487249283,4.481615995506569,25.05481903500138,29.53643503050618,0.9866666666666667,0.9844717861688587,0.9990307830104181,0.9526685772744079,0.9654178607965049,2024-01-20
Everstake,8940,64,64,64,0,2,2011500,2011191,2010189,2009510.0,1975603,1.0142168031407497,98.28418943111113,4.317944793624035,23.24334564700145,27.56129044062335,1.0,0.9935043499875714,0.9998463832960477,0.9794274045232022,0.9871421278270014,2024-01-20
CryptoManufaktur,10001,75,75,75,0,0,2250225,2248935,2248732,2248634.0,2226214,1.012493949916643,99.37309978294567,4.558363265774449,26.629199908001414,31.187563173775864,1.0,0.9959863272931966,0.9994267239942672,0.9831321484060942,0.9894575927538088,2024-01-20
HashQuark,10001,68,68,67,0,1,2250225,2249869,2248943,2248012.0,2214038,1.0134493695496927,98.89148511007025,4.309538985481363,26.21141116600146,30.520950151482342,0.9852941176470589,0.9941217730078844,0.999841793598418,0.9807737085288158,0.982468861948157,2024-01-20
Stakin,9993,90,90,90,0,66,2248323,2247137,2245712,2244257.0,2183718,1.022510116631484,96.14218376720125,4.396204356485652,27.357740288001313,31.753944644485806,1.0,0.9894318268920139,0.9994724957223673,0.967139474989966,0.9794621718687287,2024-01-20
RockawayX Infra,5889,50,49,49,0,0,1321146,1321105,1320495,1320492.0,1310691,1.0112220923684312,99.66710757879655,3.654729721472612,15.788618265001077,19.4433479864737,0.98,0.9970328790307809,0.9999689663368015,0.9859376540252297,0.9837110337657686,2024-01-20
RockX,8916,78,78,77,0,0,2006100,1998408,2004530,2004161.0,1986732,1.0113640556947932,97.96599713036501,4.622977766576332,24.852730538001378,29.47570830457533,0.9871794871794872,0.9961987604473024,0.9961656946313743,0.9812282971735141,0.9834599934257541,2024-01-20
Prysm Team at Offchain Labs,10001,67,67,67,0,2,2250225,2250179,2249218,2247756.0,2222530,1.0116721816780743,99.22347380473721,3.431789037706582,26.493630882001405,29.925419919707988,1.0,0.9953825358204921,0.9999795575997956,0.9838781829122926,0.9899238643201829,2024-01-20
network,905342,7200,7166,7147,0,729,203341544,202762895,202718086,202659133.0,198902878,1.0197312712171445,96.84153412397136,410.6438736529893,2396.0929590806036,2806.736832733232,0.9926388888888888,0.9905831097653119,0.9971543001561943,0.9686514824494766,0.9776467598642562,2024-01-20
SenseiNode,7000,48,48,48,0,0,1575000,1573547,1572855,1571826.0,1535997,1.0199038092649,97.95228601156069,2.4142005032266955,18.01055187300102,20.424752376230792,1.0,0.9906196825396826,0.9990774603174604,0.9703913129666312,0.9814945706041445,2024-01-20
ChainSafe,10000,80,79,79,0,63,2250000,2246700,2248591,2247119.0,2216077,1.013296715067787,97.84208956271773,3.333552846598897,26.487044038001443,29.82059688460026,0.9875,0.9943388148148148,0.9985333333333334,0.9798516431125822,0.9827197769453639,2024-01-20
BridgeTower,8939,75,75,75,0,0,2011275,2008815,2006880,2005982.0,1955932,1.0370090086148165,94.06287447696337,8.027379757271769,24.230072482001344,32.25745223927533,1.0,0.989222259512001,0.9987768952530112,0.9527519325895742,0.9704699578684839,2024-01-20
network,906241,7200,7071,7050,0,808,203686061,201224342,201260302,201269395.0,194842799,1.0416025067313361,96.2826227792933,425.7711035577074,2328.9578033664675,2754.7289069241124,0.9791666666666666,0.9776032996844753,0.9879141508853667,0.9272137187354427,0.9466960742096516,2024-01-21
Kukis Global,10001,84,84,84,0,1,2250225,2250127,2248481,2249068.0,2196815,1.0329189449583682,99.14675735947709,4.941675191899168,26.433456472001623,31.37513166390495,1.0,0.9916584637832513,0.9999564487995645,0.9600126715719194,0.9750079197324496,2024-01-21
Ebunker,6000,40,40,40,0,0,1350000,1349929,1348867,1349430.0,1317312,1.0334348891145682,99.3376227437037,1.9587046368961036,15.435773499999648,17.39447813689706,1.0,0.9915083950617284,0.9999474074074074,0.9593795018030792,0.9746121886269244,2024-01-21
Kiln,8809,75,75,75,0,2,1982025,1980416,1979927,1980717.0,1922087,1.0371731719044768,98.28089885297419,4.505845524233839,23.2039733620002,27.709818886237752,1.0,0.9893469221293038,0.9991882039832999,0.9531135214610326,0.9706959509131453,2024-01-21
ChainLayer,8916,62,62,62,0,1,2006100,2004728,2003309,2003176.0,1937914,1.0420682435632207,98.30217457756811,21.625429872809892,22.908701859999997,44.534131732801576,1.0,0.9877206187793895,0.9993160859378895,0.9471981406742555,0.9669988379214096,2024-01-21
Nethermind,10001,81,70,69,0,0,2250225,2072718,2086939,2088024.0,2045372,1.03899834441442,91.70047691321504,5.60339958581658,23.045528409002113,28.648927994822806,0.8518518518518519,0.9214389672143897,0.9211158884111589,0.8168945383456798,0.8300035309104943,2024-01-21
stakefish,8490,77,77,77,0,4,1910250,1908710,1907564,1908184.0,1845015,1.040291406482307,95.7778009688889,4.5031463105314975,22.48601593100027,26.98916224153516,1.0,0.9877874623740348,0.9991938227980631,0.9487640909953977,0.9679775568721236,2024-01-21
BridgeTower,8939,69,69,68,0,0,2011275,2006803,2005853,2005477.0,1922995,1.0597651322243824,94.0332569797979,4.722671156917614,23.496705292999906,28.21937644992122,0.9855072463768116,0.9835096311212208,0.9977765347851487,0.9259814291193132,0.9483036105908751,2024-01-21
RockX,8916,84,84,84,0,3,2006100,2001072,2003596,2003711.0,1958362,1.0326801753502253,98.85294609268294,5.04495051475915,24.439669972999926,29.484620487762754,1.0,0.991254839406477,0.9974936443846268,0.957479794688739,0.9734248716804619,2024-01-21
ParaFi Technologies LLC,5932,46,41,40,0,0,1333524,1187947,1192891,1193251.0,1173400,1.0249404275812963,86.46637577931031,1.6848615178677873,13.085277701999853,14.770139219869,0.8695652173913043,0.8897582645681668,0.8908328609008912,0.7733385072983693,0.8094235235832199,2024-01-21
Attestant (BVI) Limited,10001,75,75,75,0,31,2250225,2250211,2248498,2249229.0,2197400,1.0330615974231891,98.62115264102565,3.773023121025332,26.128729472001663,29.90175259303124,1.0,0.9917714895177149,0.9999937783999377,0.9600253475552258,0.9750158422220161,2024-01-21
Blockdaemon,10001,86,86,86,0,3,2250225,2246748,2245830,2245978.0,2179086,1.038878995486592,98.56189416322513,4.801679541160781,26.31575722500065,31.117436766165763,1.0,0.9881817744151511,0.9984548211845482,0.9497302969431758,0.9685814355894848,2024-01-21
Stakely,10001,65,63,63,0,0,2250225,2196334,2199150,2199195.0,2151696,1.0310697292326267,96.79705918829512,3.6751986800923806,24.672350505000495,28.34754918509684,0.9692307692307692,0.9702794165027941,0.9760508393605084,0.9185043572141451,0.9375267617203791,2024-01-21
RockawayX Infra,5932,46,46,46,0,3,1333471,1333452,1332474,1332931.0,1303360,1.0327019225793772,99.49568171428567,2.6619913143683163,15.466747195000128,18.128738509371875,1.0,0.9920888168296623,0.9999857514711606,0.960659275762402,0.9754120473515012,2024-01-21
Gateway.fm AS,500,4,4,4,0,1,112500,111476,111794,111880.0,101927,1.1115854255044773,93.72573140740741,0.07371736240467684,1.252301224999994,1.326018587404671,1.0,0.9647437037037037,0.9908977777777778,0.8599990339845027,0.9124993962403142,2024-01-21
HashQuark,10001,80,80,80,0,8,2250225,2249977,2248163,2247323.0,2183994,1.0348816177682871,98.74937716468251,3.4844783553005816,26.13671588300095,29.621194238305804,1.0,0.9894536472278698,0.9998897887988979,0.9559978468711103,0.9724986542944439,2024-01-21
RockLogic GmbH,8558,71,71,71,0,3,1925550,1903565,1906333,1907115.0,1833028,1.0508948443374528,97.38113491161621,4.844127857221054,21.753648251001586,26.597776108226004,1.0,0.9774654860516043,0.9885824829269559,0.9195070871106191,0.9496919294441369,2024-01-21
SenseiNode,7000,48,45,45,0,0,1575000,1557208,1564204,1562779.0,1461656,1.084171073423595,91.94377606810038,3.5080130105019953,17.009166587999502,20.517179598505805,0.9375,0.9711405291005291,0.9887034920634921,0.8856259458888309,0.9050787161805194,2024-01-21
Prysm Team at Offchain Labs,10001,79,78,78,0,6,2250225,2250186,2248437,2247849.0,2190400,1.0332100418491843,99.12939391882293,3.4352492489866235,26.742394655001767,30.17764390399233,0.9873417721518988,0.9905210960385443,0.9999826683998266,0.9586665717555293,0.969419771904168,2024-01-21
Chorus One,8853,66,66,66,0,1,1991925,1990705,1989417,1990059.0,1929967,1.0420372975399048,98.17168236200716,12.793625184031058,22.793741017000464,35.58736620103509,1.0,0.9888998498102757,0.9993875271408311,0.9484249535261803,0.9677655959538627,2024-01-21
A41,5933,33,33,33,0,2,1333781,1333314,1332461,1332042.0,1295677,1.0354801995564413,97.23565047333332,2.0148929729625396,14.826986154999657,16.841879127963555,1.0,0.9897127039596455,0.9996498675569677,0.9554660474014987,0.9721662796259367,2024-01-21
Allnodes,8916,88,88,88,0,88,2006100,2005978,2004451,2005095.0,1962399,1.0328663234461368,99.5121964878672,1.042897927155062,23.9548390980001,24.997737025158024,1.0,0.9922976588073044,0.999939185484273,0.9606638247194932,0.9754148904496832,2024-01-21
ChainSafe,10000,73,73,73,0,57,2250000,2217924,2223248,2222653.0,2161033,1.0401261851758021,96.59345154639804,3.386896770065968,25.694203803001773,29.08110057307193,1.0,0.978805037037037,0.985744,0.9276289801952806,0.9547681126220504,2024-01-21
DSRV,8905,78,77,77,0,0,2003625,1989263,1988685,1988257.0,1913809,1.0418913734682262,95.71390612786597,4.473018415203404,23.373584816000292,27.846603231207485,0.9871794871794872,0.9800155551396428,0.9928319920144738,0.9338697109810886,0.953860877055488,2024-01-21
CryptoManufaktur,10001,80,76,76,0,0,2250225,2182819,2192624,2193004.0,2141528,1.033939503840183,96.25737314927908,3.182085073302863,24.940457001001754,28.12254207430876,0.95,0.9668893851355606,0.9700447733004477,0.9071381748418137,0.9232113592761335,2024-01-21
Blockscape,8830,73,73,73,0,1,1986750,1985334,1984587,1985587.0,1929365,1.0386155054968342,99.13196221548823,3.0434138228837018,23.368719193000302,26.412133015887527,1.0,0.989814017868378,0.9992872782181955,0.9523337083098483,0.9702085676936552,2024-01-21
Stakin,9935,75,75,75,0,54,2207198,2205649,2203806,2203648.0,2117418,1.044912975418359,97.08112714128944,3.8748090251562815,25.641818325000525,29.516627350160842,1.0,0.9853929431493383,0.9992982052357786,0.942376468381861,0.9639852927386631,2024-01-21
Figment,8928,66,66,66,0,0,2008800,2008321,2006766,2006729.0,1955228,1.0361606642821402,98.62655703983225,3.487614065090377,23.236356195000166,26.723970260094088,1.0,0.9904292778441524,0.9997615491835922,0.9556366529897845,0.9722729081186153,2024-01-21
Numic,5932,46,46,46,0,0,1333566,1332253,1331919,1330829.0,1293055,1.0372598704610947,97.41076600358423,3.3289509884454884,15.38296749900102,18.711918487448965,1.0,0.9887782082026686,0.9990154218088944,0.9523213100916759,0.9702008188072975,2024-01-21
